X,Y,Frame,Time (s),
252,506,291,51.1496
307,520,292,51.3171
359,534,293,51.4713
1036,720,294,51.6211
626,152,294,51.6211
394,487,296,52.0616
629,515,297,52.2087
776,538,298,52.3501
919,504,301,52.816
1257,536,303,53.2454
904,466,312,54.7541
897,470,314,55.0556
898,474,315,55.3129
844,490,316,55.4616
1089,197,316,55.4616
819,501,317,55.6109
816,503,318,55.8939
929,530,319,56.043
774,470,320,56.1965
800,474,321,56.3651
817,490,322,56.5337
833,490,323,56.6831
851,518,324,56.8197
615,474,324,56.8197
871,522,325,57.0734
609,486,325,57.0734
601,510,326,57.2479
599,518,327,57.3988
394,486,327,57.3988
612,522,328,57.5553
394,488,328,57.5553
644,538,329,57.7065
412,502,329,57.7065
209,480,329,57.7065
430,506,330,57.858
221,486,330,57.858
21,478,330,57.858
449,514,331,58.0188
236,490,331,58.0188
29,480,331,58.0188
467,522,332,58.2983
248,494,332,58.2983
41,484,332,58.2983
488,672,333,58.4611
522,544,333,58.4611
290,506,333,58.4611
73,490,333,58.4611
128,494,334,58.616
342,508,334,58.616
417,518,335,58.7569
202,496,335,58.7569
500,526,336,58.9203
284,502,336,58.9203
589,540,337,59.1857
363,508,337,59.1857
517,518,338,59.3459
280,480,338,59.3459
593,518,339,59.5014
349,480,339,59.5014
677,522,340,59.6568
424,482,340,59.6568
478,502,341,59.815
496,504,342,60.0817
509,528,343,60.232
237,470,343,60.232
537,534,344,60.3894
260,472,344,60.3894
578,544,345,60.5409
1180,625,346,60.6993
652,560,346,60.6993
452,480,347,60.8493
555,486,348,61.1299
765,496,349,61.2759
865,506,350,61.4143
816,470,350,61.4143
944,534,351,61.5681
880,480,351,61.5681
977,534,352,61.7112
902,480,352,61.7112
994,544,353,61.8678
904,490,353,61.8678
895,490,354,62.0189
880,504,355,62.1709
871,504,356,62.4525
1272,720,359,62.91
1010,554,360,63.065
1077,640,361,63.2355
1072,583,361,63.2355
1148,619,362,63.504
1225,458,374,65.5193
1152,470,375,65.6545
1078,478,376,65.7984
1063,486,377,65.9581
1069,502,378,66.1115
1076,504,379,66.3902
1110,518,380,66.5471
1152,525,382,66.8217
918,490,383,66.9794
923,502,384,67.1323
924,502,385,67.2952
931,506,386,67.4403
937,520,387,67.7069
992,538,388,67.8502
712,486,388,67.8502
745,490,389,68.019
773,504,390,68.1679
1202,606,391,68.3155
805,510,391,68.3155
845,528,392,68.4752
604,480,392,68.4752
880,536,393,68.6338
627,486,393,68.6338
912,538,394,68.8926
644,480,394,68.8926
971,554,395,69.0295
655,482,395,69.0295
661,486,396,69.1725
466,454,396,69.1725
